step,timestamp,amount,customer_id,merchant_id,transaction_type,payment_method,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,amount_deducted,amount_credited,is_fraud,type_PAYMENT,type_TRANSFER,type_CASH_OUT,type_DEBIT,type_CASH_IN
368,2025-03-16T08:00:00,87614.0,62485,9069,PAYMENT,CARD,480505.00456092594,478047.56664461637,1286920.7840575492,1333445.5378560112,2457.4379163095728,46524.753798461985,0,1.0,0.0,0.0,0.0,0.0
94,2025-03-04T22:00:00,5516.0,79853,6399,CASH_OUT,WALLET,754703.0803604609,754096.9648255693,79956.675518381,81984.01236212903,606.1155348916072,2027.336843748024,0,0.0,0.0,1.0,0.0,0.0
168,2025-03-08T00:00:00,161121.0,13423,8797,CASH_OUT,WALLET,102520.47441822645,0.0,224549.9082294733,348406.3384978832,102520.47441822645,123856.43026840987,0,0.0,0.0,1.0,0.0,0.0
715,2025-03-30T19:00:00,47525.0,83072,2886,PAYMENT,CARD,848039.9060815856,840555.2585351835,1399852.102723189,1443671.301168265,7484.647546402062,43819.19844507612,0,1.0,0.0,0.0,0.0,0.0
341,2025-03-15T05:00:00,67656.0,77541,6659,PAYMENT,CARD,15467.380331609385,0.0,2083679.717535864,2113447.626120273,15467.380331609385,29767.908584408928,0,1.0,0.0,0.0,0.0,0.0
661,2025-03-28T13:00:00,482640.0,15305,3436,PAYMENT,CARD,2224412.384307752,2114572.029318154,1305002.160406181,1502444.68518039,109840.35498959804,197442.52477420913,0,1.0,0.0,0.0,0.0,0.0
695,2025-03-29T23:00:00,139759.0,90684,9730,CASH_OUT,WALLET,2535043.0045792824,2532159.0182283353,748952.2908055239,771694.93145609,2883.9863509470597,22742.640650566085,0,0.0,0.0,1.0,0.0,0.0
152,2025-03-07T08:00:00,62672.0,33581,2149,PAYMENT,UPI,1320771.7250517495,1315468.3362969898,104318.06052611904,146352.72277275912,5303.388754759682,42034.66224664009,0,1.0,0.0,0.0,0.0,0.0
586,2025-03-25T10:00:00,182491.0,94675,4163,TRANSFER,UPI,628388.8246643883,498857.2561462246,1755769.4092905603,1857616.2245266407,129531.5685181637,101846.81523608044,0,0.0,1.0,0.0,0.0,0.0
274,2025-03-12T10:00:00,45047.0,18373,4273,TRANSFER,UPI,294231.8361515448,286016.7745876999,132433.70635529552,176940.05209182005,8215.061563844909,44506.34573652453,0,0.0,1.0,0.0,0.0,0.0
554,2025-03-24T02:00:00,15462.0,40311,5636,CASH_OUT,WALLET,1363015.78473017,1359472.8343357574,486260.5853476887,495295.3901522858,3542.9503944125026,9034.804804597108,0,0.0,0.0,1.0,0.0,0.0
496,2025-03-21T16:00:00,4226.0,59060,9141,CASH_OUT,WALLET,2685269.6878784676,2683675.4019059865,51819.05820379277,53038.72772433237,1594.2859724811278,1219.6695205396027,0,0.0,0.0,1.0,0.0,0.0
724,2025-03-31T04:00:00,605358.0,69416,8510,TRANSFER,NETBANKING,172609.31950749105,0.0,1236754.620654523,1577535.2537568144,172609.31950749105,340780.6331022915,1,0.0,1.0,0.0,0.0,0.0
101,2025-03-05T05:00:00,257914.0,70820,2652,TRANSFER,UPI,627026.1421967364,505968.43083893706,700161.6533393036,954128.3395913278,121057.71135779936,253966.68625202426,0,0.0,1.0,0.0,0.0,0.0
557,2025-03-24T05:00:00,321836.0,21049,4310,PAYMENT,CARD,378718.4640989649,74708.890624394,2381711.9988093763,2614507.2998076286,304009.5734745709,232795.30099825235,0,1.0,0.0,0.0,0.0,0.0
82,2025-03-04T10:00:00,791799.0,59915,3056,TRANSFER,UPI,441209.06310720934,97424.03866173461,149361.74330422396,251169.12781095656,343785.02444547473,101807.3845067326,0,0.0,1.0,0.0,0.0,0.0
529,2025-03-23T01:00:00,536560.0,90312,8087,TRANSFER,NETBANKING,520468.2671867284,413622.580645573,1710175.5211935923,1894302.8556857815,106845.68654115545,184127.3344921891,1,0.0,1.0,0.0,0.0,0.0
73,2025-03-04T01:00:00,267054.0,98424,8834,PAYMENT,CARD,3032320.417883221,2889141.3280476877,714715.6322400854,794480.6458290183,143179.0898355334,79765.01358893292,0,1.0,0.0,0.0,0.0,0.0
14,2025-03-01T14:00:00,236826.0,64554,7779,TRANSFER,UPI,299265.1215265986,192482.7375421416,455852.0502368433,658770.1985193172,106782.38398445697,202918.1482824739,0,0.0,1.0,0.0,0.0,0.0
433,2025-03-19T01:00:00,82151.0,91565,4080,CASH_OUT,WALLET,678605.1090770222,613940.907428031,1031608.6749239163,1081816.3140632077,64664.201648991206,50207.639139291365,0,0.0,0.0,1.0,0.0,0.0
157,2025-03-07T13:00:00,21967.0,60734,2292,TRANSFER,UPI,3025933.198144853,3005391.3900735923,1562637.2020817865,1580432.7126330293,20541.808071260806,17795.510551242856,0,0.0,1.0,0.0,0.0,0.0
735,2025-03-31T15:00:00,170533.0,23805,9767,TRANSFER,UPI,646372.1696740745,503756.2355513248,580328.0418555588,610383.81008573,142615.93412274972,30055.768230171292,0,0.0,1.0,0.0,0.0,0.0
132,2025-03-06T12:00:00,171724.0,16242,2721,PAYMENT,CARD,1992160.0286042357,1925352.5708810533,265015.15942591673,420946.5454463582,66807.4577231824,155931.38602044148,0,1.0,0.0,0.0,0.0,0.0
338,2025-03-15T02:00:00,608302.0,71463,5067,TRANSFER,UPI,60562.19648554734,0.0,2474431.5002204436,2509902.1963756923,60562.19648554734,35470.696155248675,1,0.0,1.0,0.0,0.0,0.0
404,2025-03-17T20:00:00,116884.0,21654,4686,TRANSFER,UPI,3058255.0881427242,2951365.963228788,375417.70313197514,419230.1729113967,106889.12491393602,43812.469779421575,0,0.0,1.0,0.0,0.0,0.0
376,2025-03-16T16:00:00,234758.0,93816,6532,TRANSFER,UPI,207677.70031433518,117075.27962224849,6340422.995643193,6343744.596981787,90602.42069208669,3321.6013385942206,0,0.0,1.0,0.0,0.0,0.0
559,2025-03-24T07:00:00,171119.0,25161,5177,PAYMENT,UPI,3908780.0062034135,3776983.0190054937,1458112.3435769007,1489646.066328992,131796.98719791975,31533.722752091242,0,1.0,0.0,0.0,0.0,0.0
107,2025-03-05T11:00:00,38902.0,67300,5067,PAYMENT,UPI,193071.36783962243,154576.77521175856,1164172.6914726559,1201605.2021054637,38494.592627863865,37432.510632807855,0,1.0,0.0,0.0,0.0,0.0
620,2025-03-26T20:00:00,179329.0,46593,7610,PAYMENT,CARD,587645.3809141252,484093.1622806723,12477.245925778674,26553.73520870129,103552.21863345295,14076.489282922617,0,1.0,0.0,0.0,0.0,0.0
265,2025-03-12T01:00:00,155357.0,13671,9853,DEBIT,CARD,369057.7114662885,294504.9215419035,595170.243222642,617760.1728633633,74552.78992438497,22589.929640721297,0,0.0,0.0,0.0,1.0,0.0
205,2025-03-09T13:00:00,136207.0,64598,5380,CASH_OUT,WALLET,567804.2086497425,472476.90898032364,698081.4856196982,824052.3969375218,95327.29966941889,125970.91131782357,0,0.0,0.0,1.0,0.0,0.0
79,2025-03-04T07:00:00,144072.0,94784,5114,DEBIT,CARD,288381.9705573623,260441.9462928931,472208.2916277213,574524.5614036206,27940.02426446922,102316.26977589936,0,0.0,0.0,0.0,1.0,0.0
155,2025-03-07T11:00:00,35822.0,97030,2698,CASH_OUT,WALLET,3361517.5170400995,3344027.793116854,162487.28352958141,177065.56257594342,17489.723923245445,14578.279046362004,0,0.0,0.0,1.0,0.0,0.0
247,2025-03-11T07:00:00,124529.0,88845,1220,TRANSFER,UPI,364887.1204204072,325992.8835682155,457996.71244580316,466560.05091935507,38894.23685219174,8563.338473551907,0,0.0,1.0,0.0,0.0,0.0
531,2025-03-23T03:00:00,186105.0,66395,3620,TRANSFER,UPI,1059223.0668215512,1028659.4389494538,77932.72155096522,224032.3970304079,30563.627872097422,146099.6754794427,0,0.0,1.0,0.0,0.0,0.0
538,2025-03-23T10:00:00,134453.0,84305,6331,PAYMENT,UPI,147859.25030524007,65824.56087838137,343785.4003143344,410033.97060035274,82034.6894268587,66248.57028601837,0,1.0,0.0,0.0,0.0,0.0
729,2025-03-31T09:00:00,134154.0,75997,8752,CASH_OUT,WALLET,1739475.3295342238,1662242.0553456715,87388.83980855197,130722.8444933808,77233.27418855228,43334.00468482883,0,0.0,0.0,1.0,0.0,0.0
154,2025-03-07T10:00:00,16137.0,65186,4864,TRANSFER,UPI,781995.7572796216,769712.2147905761,1396035.4673049052,1401856.8969207965,12283.542489045416,5821.429615891306,0,0.0,1.0,0.0,0.0,0.0
154,2025-03-07T10:00:00,42335.0,78237,7844,PAYMENT,UPI,3884705.76853634,3847748.578326582,1112175.7372956192,1133566.66186577,36957.190209758,21390.924570150673,0,1.0,0.0,0.0,0.0,0.0
686,2025-03-29T14:00:00,77419.0,30810,9416,PAYMENT,CARD,550610.3384495255,533549.0499877743,2812296.9510452445,2854972.844975133,17061.288461751188,42675.893929888494,0,1.0,0.0,0.0,0.0,0.0
92,2025-03-04T20:00:00,108720.0,35785,5438,TRANSFER,NETBANKING,217469.52282344078,132700.25049215162,477921.0042669418,566864.7026359753,84769.27233128916,88943.69836903352,0,0.0,1.0,0.0,0.0,0.0
433,2025-03-19T01:00:00,180250.0,98197,9874,TRANSFER,UPI,424676.97907993314,358455.8038542177,1542718.761205129,1681818.3571082442,66221.17522571544,139099.5959031151,0,0.0,1.0,0.0,0.0,0.0
338,2025-03-15T02:00:00,398059.0,17826,6597,PAYMENT,CARD,1335470.48004481,1085168.7510005212,885778.9924014742,1191113.6080893169,250301.72904428886,305334.6156878427,1,1.0,0.0,0.0,0.0,0.0
480,2025-03-21T00:00:00,34672.0,23901,1464,CASH_OUT,WALLET,1076185.2287859067,1046705.7065491048,1038750.5782914152,1064036.7980731123,29479.522236801917,25286.21978169703,0,0.0,0.0,1.0,0.0,0.0
693,2025-03-29T21:00:00,3041.0,75795,8311,TRANSFER,NETBANKING,1506644.0220224531,1505864.9630868689,792881.9278240304,795186.3578329803,779.0589355842676,2304.4300089499447,0,0.0,1.0,0.0,0.0,0.0
131,2025-03-06T11:00:00,119290.0,17404,2677,PAYMENT,UPI,76309.16923133921,4620.4976670545,1510317.4575959342,1591148.5435364384,71688.67156428471,80831.08594050421,0,1.0,0.0,0.0,0.0,0.0
450,2025-03-19T18:00:00,113163.0,23427,9892,PAYMENT,CARD,868378.9899397965,814024.6648391924,42898.557329505886,141126.6976485287,54354.325100604095,98228.14031902282,0,1.0,0.0,0.0,0.0,0.0
273,2025-03-12T09:00:00,160548.0,42850,5840,CASH_OUT,WALLET,2690731.200105619,2563805.5967966933,83912.36271447006,173410.5350457102,126925.60330892587,89498.17233124013,0,0.0,0.0,1.0,0.0,0.0
588,2025-03-25T12:00:00,358218.0,44263,1130,PAYMENT,UPI,114179.19670867478,0.0,100841.59689755722,287417.38588525483,114179.19670867478,186575.78898769763,0,1.0,0.0,0.0,0.0,0.0
177,2025-03-08T09:00:00,324262.0,21282,8825,CASH_OUT,WALLET,99086.08437225298,0.0,340647.97056333045,568051.6071887268,99086.08437225298,227403.63662539632,0,0.0,0.0,1.0,0.0,0.0
696,2025-03-30T00:00:00,21082.0,33060,8091,TRANSFER,UPI,1260911.352407005,1254840.93534871,894355.061398613,897854.7993230808,6070.417058294872,3499.7379244677722,0,0.0,1.0,0.0,0.0,0.0
643,2025-03-27T19:00:00,543606.0,81997,4254,CASH_OUT,WALLET,378602.8350963881,0.0,1037378.5804797622,1459734.1938307744,378602.8350963881,422355.61335101223,1,0.0,0.0,1.0,0.0,0.0
49,2025-03-03T01:00:00,23400.0,61205,1580,DEBIT,CARD,1074639.5752236608,1060463.7177659858,1246893.075737142,1268799.1224684266,14175.85745767504,21906.046731284587,0,0.0,0.0,0.0,1.0,0.0
567,2025-03-24T15:00:00,201336.0,12420,6269,CASH_OUT,WALLET,788303.3009428242,696357.0846443957,329564.6623778333,389212.45865376684,91946.21629842848,59647.796275933564,0,0.0,0.0,1.0,0.0,0.0
666,2025-03-28T18:00:00,223196.0,87838,8510,PAYMENT,UPI,4273470.630505283,4189025.832189874,1050430.1490179833,1186812.9392803907,84444.79831540957,136382.7902624074,0,1.0,0.0,0.0,0.0,0.0
355,2025-03-15T19:00:00,227810.0,48682,8954,TRANSFER,UPI,2198733.467732855,2123191.664717348,125211.80259701048,132643.5374204637,75541.80301550729,7431.734823453211,0,0.0,1.0,0.0,0.0,0.0
712,2025-03-30T16:00:00,61673.0,38572,1561,PAYMENT,NETBANKING,1133429.788681047,1132833.1417964175,10029.336133247038,57259.92954285843,596.6468846295029,47230.59340961139,0,1.0,0.0,0.0,0.0,0.0
308,2025-03-13T20:00:00,80199.0,22663,6492,TRANSFER,UPI,303370.66550426575,289772.2392480127,1186397.451481697,1231282.279303044,13598.426256253035,44884.827821347164,0,0.0,1.0,0.0,0.0,0.0
630,2025-03-27T06:00:00,159114.0,83131,6685,CASH_IN,CARD,303687.0205933404,294302.7613336253,1257416.5091213668,1364604.3369667316,9384.259259715094,107187.82784536481,0,0.0,0.0,0.0,0.0,1.0
46,2025-03-02T22:00:00,44526.0,71429,2552,PAYMENT,UPI,2139138.898375524,2101364.9304323955,973238.6888372934,979605.5826854222,37773.967943128664,6366.893848128733,0,1.0,0.0,0.0,0.0,0.0
302,2025-03-13T14:00:00,4104.0,13051,7005,DEBIT,CARD,880298.9406874871,876769.1359633036,299579.1617941512,302901.1643153519,3529.8047241835156,3322.002521200746,0,0.0,0.0,0.0,1.0,0.0
408,2025-03-18T00:00:00,165173.0,68024,5367,CASH_IN,UPI,1557233.4979900026,1417465.2059890262,2623733.7852605092,2666007.557908568,139768.2920009764,42273.77264805883,0,0.0,0.0,0.0,0.0,1.0
189,2025-03-08T21:00:00,125202.0,25091,9595,CASH_IN,UPI,597590.1340239563,495184.94368733396,2084860.8647623216,2170598.218199065,102405.1903366223,85737.35343674337,0,0.0,0.0,0.0,0.0,1.0
129,2025-03-06T09:00:00,213848.0,92392,8394,CASH_OUT,WALLET,108781.51243525535,61450.43760920456,724721.5676039797,851563.7477721603,47331.0748260508,126842.18016818061,0,0.0,0.0,1.0,0.0,0.0
561,2025-03-24T09:00:00,31729.0,47880,7010,TRANSFER,UPI,404495.26591661654,388891.38238556735,4522646.040732792,4543390.189526998,15603.883531049185,20744.14879420679,0,0.0,1.0,0.0,0.0,0.0
537,2025-03-23T09:00:00,367676.0,67142,6560,PAYMENT,NETBANKING,175722.41227070475,0.0,354704.8238368539,373175.86850059486,175722.41227070475,18471.044663740962,0,1.0,0.0,0.0,0.0,0.0
266,2025-03-12T02:00:00,31617.0,98324,3533,TRANSFER,UPI,1522493.6129776703,1498471.5919952842,675571.1178088434,699026.2072878439,24022.02098238608,23455.08947900054,0,0.0,1.0,0.0,0.0,0.0
118,2025-03-05T22:00:00,443913.0,77967,8763,TRANSFER,NETBANKING,1205680.8944719853,1204872.845873127,2630003.247742183,2983024.9404820893,808.048598858295,353021.69273990626,0,0.0,1.0,0.0,0.0,0.0
464,2025-03-20T08:00:00,119393.0,54221,7968,PAYMENT,CARD,92568.15721353919,37715.83997696108,620123.7568657321,676813.4424393679,54852.317236578114,56689.68557363574,0,1.0,0.0,0.0,0.0,0.0
144,2025-03-07T00:00:00,159615.0,78197,7826,TRANSFER,NETBANKING,971236.4745530011,969533.3506981713,636782.4006383423,702042.7562142445,1703.1238548298134,65260.35557590227,0,0.0,1.0,0.0,0.0,0.0
442,2025-03-19T10:00:00,453794.0,97008,9312,PAYMENT,NETBANKING,2072549.4030841296,1945187.1039305811,82721.61084452826,238166.34223101067,127362.29915354843,155444.73138648242,0,1.0,0.0,0.0,0.0,0.0
200,2025-03-09T08:00:00,71310.0,78773,4310,TRANSFER,UPI,1195225.4918586896,1164151.2721748005,237428.09064968777,303595.3494009385,31074.219683889067,66167.25875125072,0,0.0,1.0,0.0,0.0,0.0
157,2025-03-07T13:00:00,40136.0,47669,4058,DEBIT,CARD,715621.6766087564,679784.2705989449,171815.21343195526,202120.6328882071,35837.40600981156,30305.41945625184,0,0.0,0.0,0.0,1.0,0.0
487,2025-03-21T07:00:00,118028.0,62018,4801,TRANSFER,NETBANKING,373767.74703813845,296532.07874879777,833020.6310574448,915477.2021957319,77235.66828934068,82456.57113828708,0,0.0,1.0,0.0,0.0,0.0
134,2025-03-06T14:00:00,56040.0,89017,3261,CASH_OUT,WALLET,2181224.0180363054,2160910.382986251,383446.6596413248,435317.654885337,20313.63505005464,51870.995244012214,0,0.0,0.0,1.0,0.0,0.0
148,2025-03-07T04:00:00,150089.0,54929,2436,TRANSFER,UPI,549574.9104359683,475933.0067817118,80159.04523623051,132505.47029063766,73641.90365425649,52346.425054407155,0,0.0,1.0,0.0,0.0,0.0
336,2025-03-15T00:00:00,64388.0,91863,2585,PAYMENT,UPI,1933739.5735195025,1881109.4991277205,713293.547291089,753866.8783606468,52630.07439178205,40573.33106955781,0,1.0,0.0,0.0,0.0,0.0
71,2025-03-03T23:00:00,399741.0,48458,5952,PAYMENT,CARD,1527857.179903693,1408072.5510583783,1106293.196347478,1380538.23983911,119784.62884531473,274245.043491632,0,1.0,0.0,0.0,0.0,0.0
233,2025-03-10T17:00:00,186954.0,56576,5571,CASH_OUT,WALLET,1694053.7897302464,1579070.5783172774,1333803.3860635657,1520052.1101969925,114983.21141296905,186248.7241334268,0,0.0,0.0,1.0,0.0,0.0
334,2025-03-14T22:00:00,48.0,31485,7899,PAYMENT,UPI,4585124.4668339,4585111.878983473,1817187.482677907,1817207.9876113986,12.587850426323712,20.50493349158205,0,1.0,0.0,0.0,0.0,0.0
666,2025-03-28T18:00:00,327438.0,45867,2657,CASH_IN,CARD,1381340.714205016,1224182.4462473744,657695.8603812747,788730.3436663316,157158.2679576415,131034.4832850569,0,0.0,0.0,0.0,0.0,1.0
90,2025-03-04T18:00:00,80159.0,57373,2153,DEBIT,CARD,34633.82218786913,32657.2212008377,495299.8702536048,502072.3377784182,1976.6009870314338,6772.46752481343,0,0.0,0.0,0.0,1.0,0.0
334,2025-03-14T22:00:00,77194.0,23366,3436,PAYMENT,CARD,229959.14351177707,164168.60249893542,1152398.5392933858,1159998.4804004035,65790.54101284166,7599.941107017687,0,1.0,0.0,0.0,0.0,0.0
199,2025-03-09T07:00:00,96598.0,36207,9129,PAYMENT,NETBANKING,35829.42641028694,31159.025983873384,13454.864762978605,62893.63041221469,4670.400426413558,49438.765649236084,0,1.0,0.0,0.0,0.0,0.0
161,2025-03-07T17:00:00,198992.0,92392,5066,TRANSFER,UPI,210614.33323240496,165968.38864855573,1003829.3016053454,1037893.1420777736,44645.944583849225,34063.84047242813,0,0.0,1.0,0.0,0.0,0.0
538,2025-03-23T10:00:00,116701.0,86502,6737,TRANSFER,UPI,63407.97184784207,24486.80206146992,520340.6216515408,528851.72270676,38921.16978637215,8511.101055219246,0,0.0,1.0,0.0,0.0,0.0
121,2025-03-06T01:00:00,198114.0,56745,1478,PAYMENT,UPI,696386.503879668,572533.3343924546,603078.5068200522,794237.319619603,123853.16948721337,191158.81279955083,0,1.0,0.0,0.0,0.0,0.0
301,2025-03-13T13:00:00,31748.0,12082,8553,PAYMENT,CARD,28611.650458512555,5752.027993435688,351359.85610007634,381565.4556488697,22859.622465076867,30205.59954879334,0,1.0,0.0,0.0,0.0,0.0
724,2025-03-31T04:00:00,702411.0,14054,1184,TRANSFER,UPI,639756.3767530913,583246.6796903309,136135.37156376764,364613.3516965523,56509.697062760475,228477.98013278467,1,0.0,1.0,0.0,0.0,0.0
575,2025-03-24T23:00:00,261575.0,49935,9270,CASH_OUT,WALLET,2291060.8244014005,2279691.3399310866,513202.88750998443,719812.9776285635,11369.48447031388,206610.0901185791,0,0.0,0.0,1.0,0.0,0.0
436,2025-03-19T04:00:00,57592.0,22011,4259,PAYMENT,UPI,1380614.572003083,1334599.1464523256,368461.7507400153,418713.5958360506,46015.42555075744,50251.84509603528,0,1.0,0.0,0.0,0.0,0.0
68,2025-03-03T20:00:00,257594.0,63219,7005,CASH_OUT,WALLET,2881616.820182953,2698166.9940484534,3221839.5344823673,3341555.5906611164,183449.82613449963,119716.05617874907,0,0.0,0.0,1.0,0.0,0.0
459,2025-03-20T03:00:00,171145.0,66543,4380,DEBIT,CARD,257019.37973003063,114703.69435111745,2874212.7913124124,2912497.43247777,142315.6853789132,38284.64116535755,0,0.0,0.0,0.0,1.0,0.0
514,2025-03-22T10:00:00,23125.0,78769,7174,PAYMENT,UPI,757335.5046882742,741690.5573059054,1032592.1736682728,1035593.9102998348,15644.947382368846,3001.736631562002,0,1.0,0.0,0.0,0.0,0.0
398,2025-03-17T14:00:00,39251.0,68479,9970,TRANSFER,UPI,383575.6203587573,354097.63773498836,2340300.567728089,2345827.986628896,29477.98262376897,5527.4189008069225,0,0.0,1.0,0.0,0.0,0.0
620,2025-03-26T20:00:00,8437.0,21377,1906,DEBIT,CARD,680862.5380997066,677664.5912619379,1391406.5170203014,1398130.2420468174,3197.9468377687735,6723.725026516011,0,0.0,0.0,0.0,1.0,0.0
286,2025-03-12T22:00:00,331346.0,25316,4310,PAYMENT,CARD,814356.6964652479,618801.4826396562,424482.0225215367,551856.6651672288,195555.21382559172,127374.6426456921,0,1.0,0.0,0.0,0.0,0.0
561,2025-03-24T09:00:00,160461.0,21971,8496,PAYMENT,UPI,36857.084420705076,0.0,926090.2589664016,1037371.190065347,36857.084420705076,111280.93109894544,0,1.0,0.0,0.0,0.0,0.0
140,2025-03-06T20:00:00,76178.0,14447,1402,CASH_OUT,WALLET,265602.4776043773,252490.90806835765,248876.28331562423,289912.8717602308,13111.56953601967,41036.588444606576,0,0.0,0.0,1.0,0.0,0.0
730,2025-03-31T10:00:00,27014.0,59039,1990,TRANSFER,UPI,1220009.979273943,1208587.8398101842,1162217.6483564996,1172879.2199852588,11422.139463758795,10661.57162875915,0,0.0,1.0,0.0,0.0,0.0
556,2025-03-24T04:00:00,132347.0,91176,3048,CASH_OUT,WALLET,1482488.2392479063,1384486.639858902,45842.46340706798,62229.105040887305,98001.59938900429,16386.641633819323,0,0.0,0.0,1.0,0.0,0.0
590,2025-03-25T14:00:00,148998.0,39968,9853,PAYMENT,UPI,842694.9939859968,763333.2100661277,1779880.7930801294,1829564.025338866,79361.7839198691,49683.23225873662,0,1.0,0.0,0.0,0.0,0.0
728,2025-03-31T08:00:00,242098.0,23543,6043,TRANSFER,UPI,315847.0449083798,150819.1388698595,875220.3465469584,1078624.7724378235,165027.90603852028,203404.42589086504,0,0.0,1.0,0.0,0.0,0.0
610,2025-03-26T10:00:00,700893.0,94795,5674,PAYMENT,UPI,519335.2560738219,314065.28676883504,60215.448931966945,628918.5831606571,205269.96930498688,568703.1342286902,0,1.0,0.0,0.0,0.0,0.0
282,2025-03-12T18:00:00,114167.0,74442,9447,CASH_IN,UPI,100966.64052681367,97274.19988722757,2053860.8578047005,2057099.6148436468,3692.4406395861006,3238.7570389462635,0,0.0,0.0,0.0,0.0,1.0
661,2025-03-28T13:00:00,104187.0,71262,9548,TRANSFER,UPI,3061436.632258114,3058400.0209028446,2101289.7727829134,2115904.7665703427,3036.6113552693278,14614.993787429295,0,0.0,1.0,0.0,0.0,0.0
578,2025-03-25T02:00:00,92385.0,42740,8848,TRANSFER,NETBANKING,2030098.9298351593,1943000.0908414032,1916070.673437512,1985904.6073454132,87098.8389937561,69833.93390790117,0,0.0,1.0,0.0,0.0,0.0
457,2025-03-20T01:00:00,350805.0,21231,5978,PAYMENT,CARD,67853.17858455575,0.0,1488557.3538089802,1606334.1325187865,67853.17858455575,117776.77870980627,1,1.0,0.0,0.0,0.0,0.0
87,2025-03-04T15:00:00,33996.0,65943,9356,CASH_IN,CARD,182110.37788378698,174927.62345468975,1132972.1306435664,1154851.6525558888,7182.754429097229,21879.52191232238,0,0.0,0.0,0.0,0.0,1.0
79,2025-03-04T07:00:00,84262.0,31169,1063,PAYMENT,CARD,870109.7810975078,857684.0298255602,505687.3836247946,553099.5667439112,12425.751271947636,47412.18311911664,0,1.0,0.0,0.0,0.0,0.0
205,2025-03-09T13:00:00,258176.0,91573,8448,PAYMENT,UPI,264525.6950444949,259842.4252893303,146575.1419775532,314923.2731969431,4683.269755164569,168348.1312193899,0,1.0,0.0,0.0,0.0,0.0
337,2025-03-15T01:00:00,3164.0,42476,8842,PAYMENT,CARD,2724190.2235479765,2723458.526854595,340766.83024784643,340936.7261349709,731.6966933812946,169.89588712446857,0,1.0,0.0,0.0,0.0,0.0
254,2025-03-11T14:00:00,68324.0,56745,1838,DEBIT,CARD,1408910.5126199487,1386066.2847545035,426296.28585875046,489914.0744573977,22844.227865445195,63617.788598647225,0,0.0,0.0,0.0,1.0,0.0
304,2025-03-13T16:00:00,205136.0,50834,4500,CASH_OUT,WALLET,319229.8624833152,269742.3135893748,443286.0904309489,447587.6999895552,49487.5488939404,4301.609558606346,0,0.0,0.0,1.0,0.0,0.0
380,2025-03-16T20:00:00,41147.0,83750,7171,CASH_IN,CARD,6120.10086075589,0.0,833535.4338196662,833865.9469319505,6120.10086075589,330.5131122843595,0,0.0,0.0,0.0,0.0,1.0
130,2025-03-06T10:00:00,72111.0,42544,2953,PAYMENT,UPI,1606678.6786381393,1552636.4959048883,233677.34763429064,249985.4667895564,54042.182733251015,16308.11915526577,0,1.0,0.0,0.0,0.0,0.0
596,2025-03-25T20:00:00,133124.0,64445,2532,TRANSFER,NETBANKING,551803.3762510712,541018.4492539089,210302.7596290694,342560.91040736635,10784.926997162285,132258.15077829696,0,0.0,1.0,0.0,0.0,0.0
276,2025-03-12T12:00:00,109644.0,42992,1496,TRANSFER,UPI,1028277.9106053867,951820.7802066408,1262176.5947395335,1270129.3409988568,76457.13039874588,7952.746259323321,0,0.0,1.0,0.0,0.0,0.0
699,2025-03-30T03:00:00,22416.0,35775,8728,TRANSFER,UPI,338238.55122663296,326569.1151792254,7528.821010886143,27131.61691151031,11669.436047407566,19602.79590062417,0,0.0,1.0,0.0,0.0,0.0
558,2025-03-24T06:00:00,556885.0,85877,6937,TRANSFER,NETBANKING,154169.48258856192,80568.16043999817,161953.71915691707,250548.0361507375,73601.32214856375,88594.31699382042,0,0.0,1.0,0.0,0.0,0.0
183,2025-03-08T15:00:00,9061.0,87492,5395,TRANSFER,NETBANKING,1124889.3004974942,1118188.3699617973,570855.3598938336,571843.94483343,6700.930535696913,988.5849395963596,0,0.0,1.0,0.0,0.0,0.0
268,2025-03-12T04:00:00,277053.0,86821,9044,DEBIT,CARD,598427.3352353894,574588.153267181,161440.88270484848,377256.9682764114,23839.181968208402,215816.08557156293,0,0.0,0.0,0.0,1.0,0.0
322,2025-03-14T10:00:00,14820.0,84836,9412,TRANSFER,UPI,268101.3012278671,265475.92836069077,3214200.553972802,3226748.3325224873,2625.3728671763092,12547.778549685143,0,0.0,1.0,0.0,0.0,0.0
512,2025-03-22T08:00:00,125958.0,44320,6639,DEBIT,CARD,148068.54638392615,129272.27722045283,1108977.678595458,1208759.4508600032,18796.26916347332,99781.77226454532,0,0.0,0.0,0.0,1.0,0.0
612,2025-03-26T12:00:00,38574.0,77667,7298,CASH_OUT,WALLET,868643.111687288,832420.83715497,566989.5526427695,576287.0006285578,36222.274532318,9297.447985788225,0,0.0,0.0,1.0,0.0,0.0
78,2025-03-04T06:00:00,30420.0,64576,2999,DEBIT,CARD,1292985.9661235348,1271748.0605060493,119071.13124556783,145835.94697254576,21237.90561748552,26764.815726977933,0,0.0,0.0,0.0,1.0,0.0
339,2025-03-15T03:00:00,26912.0,94320,6691,TRANSFER,UPI,333917.25035257306,322848.723426891,486435.9678829018,488370.5486340028,11068.526925682032,1934.5807511010207,0,0.0,1.0,0.0,0.0,0.0
674,2025-03-29T02:00:00,120583.0,41734,7780,TRANSFER,UPI,1328563.4669338914,1229419.6238120904,1051542.6571320528,1092779.3255818083,99143.84312180104,41236.668449755525,0,0.0,1.0,0.0,0.0,0.0
